Model:	LI-7810
SN:	TG10-01205
Software Version:	2.0.25
Timestamp:	2022-07-01 10:25:20
Timezone:	US/Alaska
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	¡ÆC	kPa	¡ÆC		¥ìsecs	¡ÆC	counts	¡ÆC	V	CHK
DATA	1656896073	129990100	34838	0	2022-07-03	16:54:33	13432.5	357.312	1973.81	40.3021	54.9987	27.7533	40.1184	0.00263319	12.9221	54.5005	-441.5	0.399702	15.2019	 32
DATA	1656896074	129990100	34842	0	2022-07-03	16:54:34	13464.7	356.785	1974.2	40.2989	54.9987	27.752	40.1184	0.00262702	12.922	54.5005	199.75	0.399702	15.2015	183
DATA	1656896075	129990100	34846	0	2022-07-03	16:54:35	13483.1	356.293	1973.48	40.3017	54.9987	27.7512	40.1184	0.00261089	12.9215	54.5005	-107.5	0.399702	15.2019	 53
DATA	1656896076	129990100	34850	0	2022-07-03	16:54:36	13483.8	356.953	1973.32	40.3042	54.9987	27.752	40.1184	0.00262355	12.922	54.5005	81	0.399702	15.2015	  8
DATA	1656896077	129990100	34854	0	2022-07-03	16:54:37	13502.5	356.259	1974.04	40.303	54.9987	27.7537	40.1184	0.00266281	12.9217	54.5005	283	0.399702	15.2015	115
DATA	1656896078	129990100	34858	0	2022-07-03	16:54:38	13548.2	356.726	1974.23	40.3017	54.9987	27.7533	40.1184	0.00261937	12.9222	54.5005	50.25	0.399702	15.2007	 14
DATA	1656896079	129990100	34862	0	2022-07-03	16:54:39	13578.9	355.629	1974.01	40.3013	54.9987	27.7541	40.1184	0.00261944	12.9212	54.5005	-396	0.399702	15.2003	219
DATA	1656896080	129646062	34866	0	2022-07-03	16:54:40	13579.6	355.996	1973.99	40.3034	54.9987	27.7512	40.1186	0.00262026	12.9212	54.5005	-283.5	0.399702	15.2003	 66
DATA	1656896081	129646062	34870	0	2022-07-03	16:54:41	13586.4	355.395	1974	40.3046	54.9987	27.7467	40.1186	0.00265557	12.9217	54.5005	-97.5	0.399702	15.2003	133
DATA	1656896082	129646062	34874	0	2022-07-03	16:54:42	13628.8	356.193	1973.92	40.3026	54.9987	27.7451	40.1184	0.0026411	12.9208	54.5005	77	0.399702	15.1999	 91
DATA	1656896083	129646062	34878	0	2022-07-03	16:54:43	13656.6	356.068	1974.21	40.3026	54.9987	27.7479	40.1186	0.00265729	12.9212	54.5005	740.25	0.399702	15.2003	 77
DATA	1656896084	129646062	34882	0	2022-07-03	16:54:44	13644.8	356.371	1974.61	40.303	54.9987	27.7516	40.1184	0.00265873	12.9216	54.5005	-326	0.399702	15.2003	167
DATA	1656896085	129646062	34886	0	2022-07-03	16:54:45	13592.3	356.315	1974.61	40.305	54.9987	27.7537	40.1184	0.00265306	12.9219	54.5005	538	0.399702	15.1999	150
DATA	1656896086	129646062	34890	0	2022-07-03	16:54:46	13544.7	357.302	1974.42	40.3038	54.9987	27.7557	40.1186	0.00265254	12.9211	54.5005	-23.25	0.399702	15.2003	 52
DATA	1656896087	129646062	34894	0	2022-07-03	16:54:47	13527.4	356.501	1974.57	40.3034	54.9987	27.7574	40.1186	0.00264172	12.9217	54.5005	-217	0.399702	15.1995	240
DATA	1656896088	129298925	34898	0	2022-07-03	16:54:48	13495.8	357.468	1974.55	40.3013	54.9987	27.7516	40.1188	0.00264294	12.922	54.5005	-479	0.399702	15.1988	234
DATA	1656896089	129298925	34902	0	2022-07-03	16:54:49	13496.6	357.65	1974.42	40.3017	54.9987	27.7475	40.1182	0.00261637	12.9219	54.5005	-648.25	0.399702	15.1992	104
DATA	1656896090	129298925	34906	0	2022-07-03	16:54:50	13486.8	358.145	1974.25	40.3013	54.9987	27.7434	40.1184	0.00266107	12.9217	54.5005	488.5	0.399702	15.1992	 37
DATA	1656896091	129298925	34910	0	2022-07-03	16:54:51	13507.9	357.57	1973.86	40.3005	54.9987	27.7455	40.1184	0.00261421	12.9216	54.5005	-18.5	0.399702	15.1988	232
DATA	1656896092	129298925	34914	0	2022-07-03	16:54:52	13495.4	358.054	1973.97	40.303	54.9987	27.7483	40.1184	0.00262021	12.9219	54.5005	6.5	0.399702	15.1988	142
DATA	1656896093	129298925	34918	0	2022-07-03	16:54:53	13443	357.875	1973.94	40.303	54.9987	27.752	40.1184	0.00262253	12.9222	54.5005	382	0.399702	15.1992	250
DATA	1656896094	129298925	34922	0	2022-07-03	16:54:54	13454	357.609	1974.59	40.3005	54.9987	27.7504	40.1184	0.00265803	12.9217	54.5005	-177	0.399702	15.1992	145
DATA	1656896095	128951072	34926	0	2022-07-03	16:54:55	13507.3	358.092	1974.6	40.3021	54.9987	27.7508	40.1186	0.00261837	12.9231	54.5005	-125	0.399702	15.1988	177
DATA	1656896096	128951072	34930	0	2022-07-03	16:54:56	13476.4	357.723	1974.53	40.3013	54.9987	27.7504	40.1188	0.00262582	12.9217	54.5005	132	0.399702	15.1988	184
DATA	1656896097	128951072	34934	0	2022-07-03	16:54:57	13367	358.191	1974.28	40.3009	54.9989	27.75	40.1188	0.0026233	12.9238	54.5005	-303	0.399702	15.1988	247
DATA	1656896098	128951072	34938	0	2022-07-03	16:54:58	13295.2	357.84	1974.4	40.303	54.9987	27.7549	40.1184	0.00261076	12.9231	54.5005	623	0.399702	15.1988	 47
DATA	1656896099	128951072	34942	0	2022-07-03	16:54:59	13295.9	358.877	1974.31	40.3013	54.9987	27.7541	40.1184	0.0026169	12.9223	54.5005	-398.25	0.399702	15.1988	101
DATA	1656896100	128951072	34946	0	2022-07-03	16:55:00	13304	357.88	1974.33	40.3026	54.9987	27.7541	40.1186	0.00263142	12.923	54.5005	195	0.399702	15.1984	217
DATA	1656896101	128951072	34950	0	2022-07-03	16:55:01	13279.3	358.858	1974.12	40.3026	54.9987	27.7553	40.1184	0.00260961	12.9227	54.5005	-446.5	0.399702	15.1984	 65
DATA	1656896102	128951072	34954	0	2022-07-03	16:55:02	13255.8	358.124	1974.7	40.3005	54.9989	27.7496	40.1184	0.00260607	12.9233	54.5005	-603	0.399702	15.1984	163
DATA	1656896103	128604888	34958	0	2022-07-03	16:55:03	13278.9	358.247	1975.12	40.3005	54.9987	27.7483	40.1184	0.00260057	12.923	54.5005	200.5	0.399702	15.1976	226
DATA	1656896104	128604888	34962	0	2022-07-03	16:55:04	13294.9	359.121	1975.46	40.3017	54.9989	27.7475	40.1184	0.00260983	12.9225	54.5005	-316.75	0.399702	15.1976	138
DATA	1656896105	128604888	34966	0	2022-07-03	16:55:05	13340.3	358.194	1975.66	40.3017	54.9987	27.7463	40.1184	0.00260341	12.9228	54.5005	-152	0.399702	15.1972	223
DATA	1656896106	128604888	34970	0	2022-07-03	16:55:06	13431.9	358.187	1976.2	40.3017	54.9991	27.743	40.1184	0.00261292	12.922	54.5005	-457	0.399702	15.1972	 71
DATA	1656896107	128604888	34974	0	2022-07-03	16:55:07	13464.3	357.352	1976.96	40.3017	54.9989	27.7397	40.1184	0.00262688	12.9217	54.5009	-367.75	0.399702	15.1972	164
DATA	1656896108	128604888	34978	0	2022-07-03	16:55:08	13444.5	358.152	1977.35	40.3013	54.9991	27.734	40.1184	0.00262117	12.9213	54.5013	-453	0.399702	15.2023	156
DATA	1656896109	128604888	34982	0	2022-07-03	16:55:09	13406.4	358.621	1977.33	40.3021	54.9989	27.7315	40.1184	0.00262673	12.9224	54.5013	774	0.399702	15.2035	178
DATA	1656896110	128259897	34986	0	2022-07-03	16:55:10	13385.5	358.143	1977.63	40.3017	54.9993	27.7385	40.1184	0.00262265	12.9223	54.5013	-162.75	0.399702	15.2035	118
DATA	1656896111	128259897	34990	0	2022-07-03	16:55:11	13382.1	358.145	1977.81	40.3021	54.9991	27.7344	40.1184	0.00262196	12.9217	54.5005	-331.25	0.399702	15.2003	 93
DATA	1656896112	128259897	34994	0	2022-07-03	16:55:12	13405.7	357.969	1977.66	40.3034	54.9989	27.7319	40.1188	0.00262134	12.9224	54.5005	-192.5	0.399702	15.1972	 93
DATA	1656896113	128259897	34998	0	2022-07-03	16:55:13	13424	357.314	1976.62	40.3021	54.9995	27.7323	40.1186	0.00261496	12.9222	54.5005	-81.75	0.399702	15.1972	232
DATA	1656896114	128259897	35002	0	2022-07-03	16:55:14	13475.8	357.151	1976.53	40.3013	54.9991	27.7335	40.1188	0.00260976	12.9223	54.5005	-281.5	0.399702	15.1972	 62
DATA	1656896115	128259897	35006	0	2022-07-03	16:55:15	13489.2	357.635	1975.94	40.3021	54.9993	27.7315	40.1186	0.00261855	12.9216	54.5005	-331	0.399702	15.1972	227
DATA	1656896116	128259897	35010	0	2022-07-03	16:55:16	13459.2	357.927	1976.2	40.3017	54.9991	27.7286	40.1184	0.00261632	12.9212	54.5004	-82	0.399702	15.1968	123
DATA	1656896117	128259897	35014	0	2022-07-03	16:55:17	13414.8	357.825	1976.07	40.3017	54.9991	27.7282	40.1184	0.00260972	12.9219	54.4998	-70	0.399702	15.1972	198
DATA	1656896118	127912998	35018	0	2022-07-03	16:55:18	13390.5	358.81	1976.13	40.3017	54.9991	27.7298	40.1184	0.00262003	12.9221	54.4998	34	0.399702	15.1968	 92
DATA	1656896119	127912998	35022	0	2022-07-03	16:55:19	13363.9	357.814	1976.42	40.3017	54.9989	27.7294	40.1184	0.00260876	12.9223	54.4998	-14.5	0.399702	15.1968	 53
DATA	1656896120	127912998	35026	0	2022-07-03	16:55:20	13346.5	358.054	1976.34	40.303	54.9991	27.7311	40.1182	0.00261649	12.923	54.4998	798	0.399702	15.1964	 88
DATA	1656896121	127912998	35030	0	2022-07-03	16:55:21	13358.2	358.434	1976.57	40.3026	54.9993	27.7368	40.118	0.00260917	12.9222	54.5002	-158.25	0.399702	15.196	  8
DATA	1656896122	127912998	35034	0	2022-07-03	16:55:22	13384.7	357.2	1977.4	40.3009	54.9993	27.7389	40.1182	0.00261403	12.9228	54.5004	566.5	0.399702	15.1956	127
DATA	1656896123	127912998	35038	0	2022-07-03	16:55:23	13389.4	358.273	1977.7	40.3009	54.9993	27.7409	40.1184	0.00260635	12.922	54.4998	471	0.399702	15.196	 54
DATA	1656896124	127912998	35042	0	2022-07-03	16:55:24	13382.4	358.562	1977.8	40.3021	54.9995	27.75	40.1184	0.00260664	12.9225	54.4998	284	0.399702	15.1956	 48
DATA	1656896125	127568006	35046	0	2022-07-03	16:55:25	13348.4	357.454	1977.42	40.3009	54.9995	27.7578	40.1184	0.00261812	12.9227	54.4998	636	0.399702	15.1956	204
DATA	1656896126	127568006	35050	0	2022-07-03	16:55:26	13345.1	357.719	1978.36	40.3017	54.9993	27.7598	40.1186	0.00262751	12.9227	54.4998	706.75	0.399702	15.1956	103
DATA	1656896127	127568006	35054	0	2022-07-03	16:55:27	13501.6	357.47	1978.96	40.3034	54.9995	27.7619	40.1184	0.00264071	12.922	54.4998	-454.25	0.399702	15.1956	 35
DATA	1656896128	127568006	35058	0	2022-07-03	16:55:28	13582.5	357.103	1977.71	40.3038	54.9993	27.7598	40.1184	0.00264501	12.9219	54.4998	382.25	0.399702	15.1956	 99
DATA	1656896129	127568006	35062	0	2022-07-03	16:55:29	13605.6	357.531	1977.11	40.3026	54.9995	27.7627	40.1184	0.00265575	12.9214	54.4998	-600.25	0.399702	15.1956	129
DATA	1656896130	127568006	35066	0	2022-07-03	16:55:30	13619.3	357.249	1976.6	40.3042	54.9995	27.7623	40.1186	0.00263484	12.9212	54.4998	567.25	0.399702	15.1956	 38
DATA	1656896131	127568006	35070	0	2022-07-03	16:55:31	13571.6	357.4	1975.73	40.3026	54.9995	27.764	40.1184	0.00264429	12.9211	54.4998	-390.5	0.399702	15.1956	174
DATA	1656896132	127568006	35074	0	2022-07-03	16:55:32	13552	357.916	1975.84	40.3042	54.9995	27.7635	40.1186	0.00262171	12.9221	54.4998	-322	0.399702	15.1952	126
DATA	1656896133	127221107	35078	0	2022-07-03	16:55:33	13508.3	359.045	1975.1	40.3034	54.9995	27.7545	40.1184	0.00264099	12.9217	54.4996	-670.75	0.399702	15.1952	 71
DATA	1656896134	127221107	35082	0	2022-07-03	16:55:34	13500.2	357.67	1975.23	40.3034	54.9995	27.75	40.1186	0.00263334	12.9205	54.499	-390	0.399702	15.1952	253
DATA	1656896135	127221107	35086	0	2022-07-03	16:55:35	13491.2	358.775	1975.76	40.3046	54.9995	27.7467	40.1184	0.00263147	12.9225	54.4996	27.75	0.399702	15.1952	 44
DATA	1656896136	127221107	35090	0	2022-07-03	16:55:36	13489.8	357.632	1975.41	40.3038	54.9995	27.7483	40.1184	0.00262257	12.9214	54.4998	-190.25	0.399702	15.1952	126
DATA	1656896137	127221107	35094	0	2022-07-03	16:55:37	13449.5	358.404	1975	40.3034	54.9995	27.7467	40.1182	0.00262349	12.9214	54.4998	116	0.399702	15.1944	 35
DATA	1656896138	127221107	35098	0	2022-07-03	16:55:38	13399.9	358.166	1975.34	40.3038	54.9995	27.7479	40.1186	0.00262617	12.9221	54.4998	-160.75	0.399702	15.1941	149
DATA	1656896139	127221107	35102	0	2022-07-03	16:55:39	13366.5	357.697	1975.07	40.3042	54.9995	27.75	40.1186	0.0026086	12.922	54.4998	805	0.399702	15.1941	239
DATA	1656896140	126878976	35106	0	2022-07-03	16:55:40	13352.6	358.157	1975.86	40.3038	54.9995	27.75	40.1184	0.00261079	12.9229	54.499	-757	0.399702	15.1941	103
DATA	1656896141	126878976	35110	0	2022-07-03	16:55:41	13308.9	358.839	1975.33	40.3034	54.9993	27.7463	40.1184	0.0026199	12.9229	54.499	149.75	0.399702	15.1941	  3
DATA	1656896142	126878976	35114	0	2022-07-03	16:55:42	13273	358.231	1975.29	40.305	54.9995	27.7479	40.1184	0.00263225	12.9229	54.499	394.5	0.399702	15.1941	101
DATA	1656896143	126878976	35118	0	2022-07-03	16:55:43	13381.9	357.825	1975.48	40.3054	54.9995	27.752	40.1184	0.002625	12.9224	54.499	-171.5	0.399702	15.1941	142
DATA	1656896144	126878976	35122	0	2022-07-03	16:55:44	13472.3	358.012	1975.38	40.3038	54.9995	27.7516	40.1186	0.00263663	12.9221	54.499	418.25	0.399702	15.1941	 36
DATA	1656896145	126878976	35126	0	2022-07-03	16:55:45	13484.5	357.155	1974.82	40.3038	54.9993	27.7533	40.1184	0.00263805	12.922	54.499	80	0.399702	15.1941	 50
DATA	1656896146	126878976	35130	0	2022-07-03	16:55:46	13452.2	358.818	1974.09	40.3046	54.9995	27.7562	40.1184	0.00262465	12.9222	54.499	-479.25	0.399702	15.1941	 97
DATA	1656896147	126878976	35134	0	2022-07-03	16:55:47	13415.1	359.232	1974.03	40.3038	54.9995	27.7525	40.1188	0.00264297	12.9225	54.499	-350.5	0.399702	15.1941	 36
DATA	1656896148	126529932	35138	0	2022-07-03	16:55:48	13438.8	358.123	1974.42	40.305	54.9995	27.75	40.1184	0.00262574	12.9218	54.499	325.75	0.399702	15.1941	145
DATA	1656896149	126529932	35142	0	2022-07-03	16:55:49	13475	357.809	1974.2	40.3026	54.9993	27.752	40.1186	0.00262849	12.9214	54.499	243.25	0.399702	15.1933	 96
DATA	1656896150	126529932	35146	0	2022-07-03	16:55:50	13449.4	358.936	1973.93	40.3042	54.9995	27.7549	40.1186	0.00264469	12.9227	54.499	255.75	0.399702	15.1929	 62
DATA	1656896151	126529932	35150	0	2022-07-03	16:55:51	13416	358.006	1973.64	40.3042	54.9995	27.7557	40.1186	0.00262389	12.9225	54.499	-102.75	0.399702	15.1929	229
DATA	1656896152	126529932	35154	0	2022-07-03	16:55:52	13331.1	358.615	1972.3	40.3017	54.9995	27.7557	40.1188	0.00259938	12.9234	54.499	333.5	0.399702	15.1929	192
DATA	1656896153	126529932	35158	0	2022-07-03	16:55:53	13242.9	359.048	1972.98	40.3026	54.9991	27.7562	40.1186	0.00259987	12.9235	54.499	-120.25	0.399702	15.1929	 98
DATA	1656896154	126529932	35162	0	2022-07-03	16:55:54	13211.4	358.773	1972.89	40.3013	54.9993	27.7566	40.1186	0.00259389	12.9228	54.499	-851.5	0.399702	15.1921	 43
DATA	1656896155	126184940	35166	0	2022-07-03	16:55:55	13217.3	358.713	1973.17	40.3042	54.9993	27.7492	40.1188	0.00258762	12.9219	54.499	76.5	0.399702	15.1925	198
DATA	1656896156	126184940	35170	0	2022-07-03	16:55:56	13238.4	359.01	1973.41	40.303	54.9995	27.7488	40.1182	0.00261767	12.9231	54.499	-48.75	0.399702	15.1921	177
DATA	1656896157	126184940	35174	0	2022-07-03	16:55:57	13226.3	359.508	1973.01	40.3017	54.9993	27.7512	40.1186	0.00262113	12.9223	54.499	430.5	0.399702	15.1925	212
DATA	1656896158	126184940	35178	0	2022-07-03	16:55:58	13223.3	359.477	1972.96	40.3017	54.9991	27.7512	40.1184	0.00261025	12.9236	54.499	-204.25	0.399702	15.1925	 72
DATA	1656896159	126184940	35182	0	2022-07-03	16:55:59	13241.2	358.616	1973.2	40.3021	54.9991	27.7492	40.1184	0.0026062	12.9228	54.499	-495.75	0.399702	15.1925	230
DATA	1656896160	126184940	35186	0	2022-07-03	16:56:00	13255.7	359.343	1973.45	40.3046	54.9993	27.7459	40.1184	0.00260926	12.9224	54.499	-15.25	0.399702	15.1925	 20
DATA	1656896161	126184940	35190	0	2022-07-03	16:56:01	13262.2	358.374	1973.75	40.3017	54.9987	27.7438	40.1184	0.00260608	12.9223	54.499	300.75	0.399702	15.1925	 15
DATA	1656896162	126184940	35194	0	2022-07-03	16:56:02	13275.5	358.922	1973.7	40.3013	54.9989	27.7483	40.1184	0.00259703	12.9229	54.499	-6.25	0.399702	15.1925	185
DATA	1656896163	125837087	35198	0	2022-07-03	16:56:03	13285.7	358.528	1973.85	40.3017	54.9993	27.7492	40.1184	0.0025812	12.9228	54.499	233.5	0.399702	15.1917	202
DATA	1656896164	125837087	35202	0	2022-07-03	16:56:04	13286.2	359.034	1974.15	40.305	54.9991	27.7483	40.1184	0.00260478	12.9228	54.4988	232.25	0.399702	15.1917	 25
DATA	1656896165	125837087	35206	0	2022-07-03	16:56:05	13293.1	358.22	1974.03	40.3038	54.9993	27.7533	40.1182	0.00262042	12.9229	54.4984	-130.25	0.399702	15.1909	 52
DATA	1656896166	125837087	35210	0	2022-07-03	16:56:06	13336.7	357.931	1974.77	40.3034	54.9987	27.7512	40.1184	0.00263693	12.9225	54.4982	278	0.399702	15.1909	200
DATA	1656896167	125837087	35214	0	2022-07-03	16:56:07	13399.2	359.03	1974.13	40.3038	54.9989	27.7562	40.1184	0.00262229	12.922	54.4984	84.5	0.399702	15.1913	139
DATA	1656896168	125837087	35218	0	2022-07-03	16:56:08	13395.2	358.965	1973.82	40.3038	54.9987	27.7562	40.1184	0.00260763	12.9219	54.4984	-84	0.399702	15.1913	211
DATA	1656896169	125837087	35222	0	2022-07-03	16:56:09	13318.1	358.724	1973.71	40.3038	54.9987	27.7566	40.1184	0.0026233	12.9222	54.4984	464	0.399702	15.1913	140
DATA	1656896170	125488996	35226	0	2022-07-03	16:56:10	13286.1	359.184	1973.65	40.3046	54.9987	27.7598	40.1184	0.00262035	12.923	54.4982	23	0.399702	15.1909	 98
DATA	1656896171	125488996	35230	0	2022-07-03	16:56:11	13347.8	358.171	1973.42	40.3021	54.9987	27.7578	40.1182	0.00261187	12.9224	54.4986	-825.25	0.399702	15.1909	137
DATA	1656896172	125488996	35234	0	2022-07-03	16:56:12	13394.3	358.9	1973.87	40.303	54.9987	27.7512	40.1186	0.00261123	12.922	54.4982	338.25	0.399702	15.1909	141
DATA	1656896173	125488996	35238	0	2022-07-03	16:56:13	13395.3	357.786	1974.13	40.3017	54.9987	27.752	40.1188	0.00260417	12.9225	54.4982	-323.25	0.399702	15.1909	 92
DATA	1656896174	125488996	35242	0	2022-07-03	16:56:14	13369.4	359.4	1973.98	40.3009	54.9987	27.7496	40.1184	0.0026327	12.9225	54.4982	-158	0.399702	15.1905	110
DATA	1656896175	125488996	35246	0	2022-07-03	16:56:15	13349.1	358.869	1974.08	40.3034	54.9987	27.7504	40.1184	0.0026138	12.9224	54.4982	-293.75	0.399702	15.1909	106
DATA	1656896176	125488996	35250	0	2022-07-03	16:56:16	13359.6	358.645	1974.36	40.3013	54.9987	27.7479	40.1184	0.0026039	12.9222	54.4982	-163	0.399702	15.1905	202
DATA	1656896177	125488996	35254	0	2022-07-03	16:56:17	13386.7	358.848	1974.64	40.303	54.9987	27.7459	40.1184	0.00264174	12.9221	54.4982	-60.25	0.399702	15.1909	 60
DATA	1656896178	125148057	35258	0	2022-07-03	16:56:18	13421.3	358.496	1974.26	40.3026	54.9987	27.7467	40.1184	0.00261612	12.9224	54.4982	-275.75	0.399702	15.1901	132
DATA	1656896179	125148057	35262	0	2022-07-03	16:56:19	13412.1	357.449	1974.31	40.3034	54.9987	27.7463	40.1184	0.00263622	12.9226	54.4982	569.75	0.399702	15.1901	 81
DATA	1656896180	125148057	35266	0	2022-07-03	16:56:20	13410.6	357.967	1974.25	40.3021	54.9987	27.7459	40.1186	0.00262166	12.9226	54.4982	140.75	0.399702	15.1897	 84
DATA	1656896181	125148057	35270	0	2022-07-03	16:56:21	13393.5	358.272	1973.89	40.3017	54.9987	27.7496	40.1184	0.00261199	12.9221	54.4982	222	0.399702	15.1893	192
DATA	1656896182	125148057	35274	0	2022-07-03	16:56:22	13356.7	358.908	1973.89	40.3005	54.9987	27.7541	40.1186	0.00258674	12.9225	54.4982	132	0.399702	15.1893	203
DATA	1656896183	125148057	35278	0	2022-07-03	16:56:23	13332.4	357.531	1973.87	40.3021	54.9987	27.7512	40.1184	0.00261518	12.9224	54.4982	-428.25	0.399702	15.1893	119
DATA	1656896184	125148057	35282	0	2022-07-03	16:56:24	13361.7	358.593	1974.44	40.3021	54.9987	27.7479	40.1184	0.00258923	12.9226	54.4982	-558.25	0.399702	15.189	 97
DATA	1656896185	124799966	35286	0	2022-07-03	16:56:25	13404.6	357.386	1976.36	40.3009	54.9987	27.7451	40.1184	0.00259198	12.9228	54.4982	136.25	0.399702	15.1893	123
DATA	1656896186	124799966	35290	0	2022-07-03	16:56:26	13495.1	358.189	1979.96	40.3021	54.9987	27.7475	40.1184	0.0026089	12.9208	54.4982	30.5	0.399702	15.189	177
DATA	1656896187	124799966	35294	0	2022-07-03	16:56:27	13550.8	358.134	1978.64	40.3026	54.9987	27.7479	40.1184	0.00263668	12.9223	54.4982	214.25	0.399702	15.189	 72
DATA	1656896188	124799966	35298	0	2022-07-03	16:56:28	13553.6	358.193	1977.15	40.3046	54.9987	27.7512	40.1184	0.00263214	12.9217	54.4982	-485.25	0.399702	15.189	114
DATA	1656896189	124799966	35302	0	2022-07-03	16:56:29	13578.9	357.613	1977.08	40.3038	54.9987	27.7463	40.118	0.00261605	12.9214	54.4982	-64.75	0.399702	15.189	 13
DATA	1656896190	124799966	35306	0	2022-07-03	16:56:30	13599.2	357.959	1976.84	40.3042	54.9987	27.7442	40.1182	0.00265109	12.9214	54.4977	-61	0.399702	15.1854	209
DATA	1656896191	124799966	35310	0	2022-07-03	16:56:31	13611	358.472	1976.73	40.3046	54.9987	27.7446	40.1184	0.00263629	12.9212	54.4975	-310.75	0.399702	15.1831	 33
DATA	1656896192	124799966	35314	0	2022-07-03	16:56:32	13600	358.115	1977.8	40.3034	54.9987	27.7438	40.1186	0.00265242	12.9207	54.4975	62	0.399702	15.1831	248
DATA	1656896193	124454021	35318	0	2022-07-03	16:56:33	13613.6	358.907	1978.14	40.3058	54.9987	27.7426	40.1184	0.00264352	12.9208	54.4982	-56.75	0.399702	15.1842	 76
DATA	1656896194	124454021	35322	0	2022-07-03	16:56:34	13603.2	358.673	1976.92	40.305	54.9987	27.7467	40.1184	0.00265888	12.9221	54.4982	341	0.399702	15.1878	142
DATA	1656896195	124454021	35326	0	2022-07-03	16:56:35	13607	358.098	1977.16	40.3054	54.9987	27.7451	40.1186	0.00266511	12.9212	54.4982	-130.25	0.399702	15.1878	 19
DATA	1656896196	124454021	35330	0	2022-07-03	16:56:36	13603.6	357.822	1976.34	40.3058	54.9987	27.7475	40.1184	0.00265776	12.9217	54.4982	-76.5	0.399702	15.1882	 36
DATA	1656896197	124454021	35334	0	2022-07-03	16:56:37	13593.5	357.606	1976.68	40.3067	54.9987	27.7488	40.1186	0.00269181	12.9209	54.4982	818	0.399702	15.1878	226
DATA	1656896198	124454021	35338	0	2022-07-03	16:56:38	13590.6	358.559	1976.16	40.3063	54.9987	27.7525	40.1182	0.00267199	12.9218	54.4984	-123.75	0.399702	15.1874	152
DATA	1656896199	124454021	35342	0	2022-07-03	16:56:39	13572.5	358.984	1976.08	40.3058	54.9987	27.7533	40.1184	0.00263425	12.9213	54.4988	-127	0.399702	15.1866	250
DATA	1656896200	124108076	35346	0	2022-07-03	16:56:40	13576.3	358.57	1977.02	40.3042	54.9987	27.7525	40.1186	0.00264341	12.9215	54.499	290	0.399702	15.1862	 68
DATA	1656896201	124108076	35350	0	2022-07-03	16:56:41	13559.9	358.995	1976.15	40.3063	54.9987	27.7533	40.1184	0.00265298	12.9219	54.499	-456.5	0.399702	15.187	249
DATA	1656896202	124108076	35354	0	2022-07-03	16:56:42	13534.7	358.79	1975.98	40.305	54.9987	27.7525	40.1184	0.00264985	12.9216	54.499	291.5	0.399702	15.187	101
DATA	1656896203	124108076	35358	0	2022-07-03	16:56:43	13498.7	358.21	1975.63	40.3054	54.9987	27.7496	40.1184	0.00267214	12.9218	54.499	-417.25	0.399702	15.1866	 36
DATA	1656896204	124108076	35362	0	2022-07-03	16:56:44	13512.5	357.999	1976.3	40.3042	54.9987	27.7496	40.1184	0.00263585	12.9216	54.499	-158.75	0.399702	15.1862	 41
DATA	1656896205	124108076	35366	0	2022-07-03	16:56:45	13505.2	358.092	1974.79	40.3021	54.9987	27.7455	40.1184	0.00262354	12.9213	54.499	-411.25	0.399702	15.1862	 59
DATA	1656896206	124108076	35370	0	2022-07-03	16:56:46	13462.6	359.392	1974.29	40.3042	54.9987	27.7418	40.1182	0.00261762	12.9215	54.499	-452	0.399702	15.1862	177
DATA	1656896207	124108076	35374	0	2022-07-03	16:56:47	13451.1	359.058	1974.27	40.3034	54.9987	27.7364	40.1182	0.00261607	12.921	54.499	54.25	0.399702	15.1862	173
DATA	1656896208	123763084	35378	0	2022-07-03	16:56:48	13448	359.17	1974.48	40.303	54.9987	27.7372	40.1186	0.00261949	12.9224	54.499	273	0.399702	15.1862	216
DATA	1656896209	123763084	35382	0	2022-07-03	16:56:49	13452.4	358.37	1974.44	40.3017	54.9987	27.7418	40.1184	0.00261367	12.9221	54.499	-321.5	0.399702	15.1862	228
DATA	1656896210	123763084	35386	0	2022-07-03	16:56:50	13455.3	359.03	1974.21	40.3046	54.9987	27.7385	40.1182	0.00263258	12.9222	54.499	148.5	0.399702	15.1862	174
DATA	1656896211	123763084	35390	0	2022-07-03	16:56:51	13472.7	358.568	1973.94	40.3038	54.9987	27.7385	40.1184	0.00263056	12.9219	54.499	-279.75	0.399702	15.1862	100
DATA	1656896212	123763084	35394	0	2022-07-03	16:56:52	13516.6	359.438	1973.69	40.303	54.9987	27.7377	40.1184	0.00262211	12.9218	54.499	215	0.399702	15.1862	 86
DATA	1656896213	123763084	35398	0	2022-07-03	16:56:53	13563.1	358.752	1973.27	40.303	54.9987	27.7385	40.1184	0.0026113	12.9223	54.499	-299.25	0.399702	15.1858	238
DATA	1656896214	123763084	35402	0	2022-07-03	16:56:54	13607	359.497	1973.9	40.303	54.9987	27.7327	40.1184	0.00265754	12.9218	54.499	-287.25	0.399702	15.185	 94
